"Teil,""Anzahl"""
"x55105110.10,""16945.0"""
"x55110110.10,""91164.0"""
"x55120110.10,""30480.0"""
"x55125110.10,""10439.0"""
"x55130110.10,""21000.0"""
"x55140110.10,""19740.0"""
"x55150110.10,""3202.0"""
"x55160110.10,""15942.0"""
"x55180110.10,""125200.0"""
"x55190110.10,""21380.0"""
"x55200110.10,""65331.0"""
"x55250110.10,""11374.0"""
"x55300110.10,""9267.0"""
"x55656110.10,""2278.0"""
"x55850110.10,""1377.0"""
"x59040064.40,""21169.0"""
"x59060064.40,""20690.0"""
"x59100065.40,""437675.0"""
"x59160295.10,""8843.0"""
"x60015090.10,""109944.0"""
"x60020025.60,""3550.0"""
"x60020090.10,""31528.0"""
"x60020140.65,""5329.0"""
"x60025090.10,""2590.0"""
"x60025100.60,""6939.0"""
"x60026090.10,""8110.0"""
"x60030025.60,""1738.0"""
"x60030075.95,""930.0"""
"x60030090.10,""5690.0"""
"x60030100.60,""2770.0"""
"x60030140.65,""120073.0"""
"x60035050.40,""332.0"""
"x60035090.10,""22990.0"""
"x60035100.68,""28351.0"""
"x60040090.10,""19150.0"""
"x60040100.60,""46500.0"""
"x60040140.65,""46748.0"""
"x60045090.10,""883.0"""
"x60045100.60,""2907.0"""
"x60045100.95,""2000.0"""
"x60050025.60,""8850.0"""
"x60050050.60,""5495.0"""
"x60050075.95,""4122.0"""
"x60050090.10,""40070.0"""
"x60050100.60,""7282.0"""
"x60050100.65,""32.0"""
"x60053090.10,""750.0"""
"x60055090.10,""2513.0"""
"x60055100.99,""24010.0"""
"x60060050.60,""3289.0"""
"x60060075.95,""7000.0"""
"x60060090.10,""122520.0"""
"x60060100.60,""17645.0"""
"x60060100.65,""25541.0"""
"x60065090.10,""13948.0"""
"x60070090.10,""27929.0"""
"x60078100.60,""205.0"""
"x60080075.95,""8700.0"""
"x60090075.95,""1040.0"""
"x60090090.10,""8265.0"""
"x60100090.10,""188025.0"""
"x60110090.10,""22700.0"""
"x60117090.10,""1022.0"""
"x60120075.60,""3000.0"""
"x60120075.90,""22500.0"""
"x60120090.10,""53730.0"""
"x60140090.10,""14543.0"""
"x60150025.60,""2000.0"""
"x60150075.95,""8400.0"""
"x60150090.10,""21000.0"""
"x60155048.60,""17500.0"""
"x60160090.10,""39400.0"""
"x60170090.10,""10832.0"""
"x60180040.10,""141335.0"""
"x60180090.10,""21500.0"""
"x60190090.10,""24915.0"""
"x60200090.10,""13500.0"""
"x60250090.10,""7000.0"""
"x60280090.10,""833.0"""
"x60300090.10,""6376.0"""
"x60350075.95,""2180.0"""
"x60350090.10,""28400.0"""
"x60400050.90,""100.0"""
"x60400090.10,""10830.0"""
"x61070045.45,""218.0"""
"x61072040.40,""14750.0"""
"x61135045.45,""13190.0"""
"x62090065.40,""43437.0"""
"x62120056.40,""26654.0"""
"x63120040.40,""7631.0"""
"x63135041.40,""58575.0"""
"x64060040.40,""187.0"""
"x64160020.47,""1113000.0"""
"x64220020.47,""684400.0"""
"x65065054.40,""1275.0"""
"x65100054.45,""2687000.0"""
"x65135041.40,""478450.0"""
"x65135041.45,""2980.0"""
"x65135054.40,""419285.0"""
"x65135054.45,""807.0"""
"x65135070.80,""3286.0"""
"x66135042.40,""12900.0"""
"x70020100.10,""3130.0"""
"x70020135.10,""5930.0"""
"x70025135.10,""7049.0"""
"x70030140.10,""4900.0"""
"x70040100.10,""6340.0"""
"x70040140.10,""22660.0"""
"x70050100.10,""4950.0"""
"x70050140.10,""11364.0"""
"x70060140.10,""5483.0"""
"x70065140.10,""4929.0"""
"x70070027.48,""816.0"""
"x70070140.10,""45040.0"""
"x70075050.60,""5000.0"""
"x70080050.60,""2477.0"""
"x70080140.10,""33720.0"""
"x70090100.60,""3054.0"""
"x70090140.10,""18000.0"""
"x70100140.10,""34267.0"""
"x70110140.10,""9955.0"""
"x70120140.10,""24719.0"""
"x70130140.10,""1600.0"""
"x70140140.10,""10060.0"""
"x70150140.10,""57.0"""
"x70160140.10,""32725.0"""
"x70170140.10,""21000.0"""
"x70180140.10,""24939.0"""
"x70200140.10,""760.0"""
"x70220140.10,""2257.0"""
"x70250140.10,""2290.0"""
"x70300140.10,""4660.0"""
"x70940030.60,""514.0"""
"x75120055.65,""22090.0"""
"x75150050.40,""50120.0"""
"x76030062.40,""484.0"""
"x76070062.40,""217480.0"""
"x76110062.40,""131800.0"""
"x76135062.40,""153130.0"""
"x78135044.40,""25180.0"""
"x79205020.47,""200200.0"""
"x79265020.47,""87700.0"""
"x80030100.10,""31747.0"""
"x80030140.10,""56405.0"""
"x80040140.10,""12048.0"""
"x80050050.40,""7621.0"""
"x80050120.95,""1392.0"""
"x80050140.10,""62675.0"""
"x80060140.10,""32255.0"""
"x80070050.65,""1456.0"""
"x80070140.10,""8679.0"""
"x80080140.10,""3860.0"""
"x80090120.90,""13700.0"""
"x80090120.95,""10600.0"""
"x80090140.10,""990.0"""
"x80095140.10,""585.0"""
"x80100140.10,""1011.0"""
"x80108100.99,""15142.0"""
"x80120120.95,""4215.0"""
"x80120140.10,""1787.0"""
"x80140140.10,""1600.0"""
"x80150100.90,""3450.0"""
"x80150140.10,""2330.0"""
"x80160140.10,""9331.0"""
"x80180140.10,""3390.0"""
"x80190095.80,""5722.0"""
"x80200120.95,""11482.0"""
"x80200140.10,""82148.0"""
"x80250140.10,""8961.0"""
"x80280140.10,""7239.0"""
"x80300140.10,""11316.0"""
"x80350140.10,""3069.0"""
"x80400140.10,""3320.0"""
"x84070055.60,""30570.0"""
"x86121100.60,""135798.0"""
"x89085022.47,""10617.0"""
"x89300022.47,""72000.0"""
"x93025025.65,""28500.0"""
"x94064050.45,""1700.0"""
"x94200060.40,""66.0"""
"x94200060.45,""9040.0"""
"x94280060.45,""964.0"""
"x95135060.40,""9175.0"""
"x97090050.10,""87245.0"""
"x97240050.10,""169230.0"""
"x97270050.10,""113375.0"""
"x98135058.40,""91700.0"""
"x98170058.40,""131284.0"""
"x98200058.40,""32290.0"""
"y30080085060,""12000.0"""
"y30080085068,""1749.0"""
"y38090083068,""3550.0"""
"zb876119,""1672.0"""
"zd054789,""6063.0"""
"zd100653.60,""13600.0"""
"zd1443710203,""4316.0"""
"zd2.80,""807.0"""
"zd2012000363,""253268.0"""
"zd20158,""6745.0"""
"zd20256.68,""166.0"""
"zd20298.60,""2605685.0"""
"zd20308.62,""1180.0"""
"zd20345.60,""10.0"""
"zd20462.60,""3000.0"""
"zd20511.62,""960.0"""
"zd20512.62,""20.0"""
"zd20535.28,""5.0"""
"zd20569.62,""10.0"""
"zd2114940.60,""5.0"""
"zd247104828,""3032.0"""
"zd2e.80,""30.0"""
"zd30023920,""550.0"""
"zd70999.60,""80325.0"""
"zd70999.62,""5.0"""
"zd7836.80,""14599.0"""
"zd9190166.20,""86160.0"""
"zdbn1045,""50000.0"""
"zdm2554,""4310.0"""
"zdm2555312,""1026.0"""
"zdm26554253,""590.0"""
"zdm355258,""84757.0"""
"zdm3665566,""2690.0"""
"zdm38558,""6000.0"""
"zdm386,""786.0"""
"zdr4p050,""348.0"""
"zdvdw0101.68,""7940.0"""
"zdzt18082.60,""17530.0"""
"zdzt18082.62,""136880.0"""
"zdzt27373.60,""10.0"""
"zdzt27373.62,""5.0"""
"zdzt48812.60,""42410.0"""
"zdzt48812.62,""99225.0"""
"zdzt50095.60,""120825.0"""
"zdzt50095.62,""8417.0"""
"zdzt50096.60,""15.0"""
"zdzt50096.62,""10875.0"""
"zdzt57136.60,""5.0"""
"zk00032488,""74030.0"""
"zk00032488.1,""54618.0"""
"zk00033875,""8283.0"""
"zk00033875.1,""63552.0"""
"zk01890516.1,""949.0"""
"zk01890516.2,""8659.0"""
"zk032488vpe5,""1000.0"""
"zk033875vpe5,""1000.0"""
"zk0608,""70008.0"""
"zk0663204,""4154.0"""
"zk0911,""367301.0"""
"zk108982,""4547.0"""
"zk120040028,""180000.0"""
"zk1200400310,""2083.0"""
"zk120040032,""412750.0"""
"zk16008001360,""48981.0"""
"zk1600800500,""59426.0"""
"zk160080070,""1985232.0"""
"zk160120073,""13996.0"""
"zk160120087,""548000.0"""
"zk19,""3513.0"""
"zk200020460,""4180.0"""
"zk20153,""135462.0"""
"zk20153a,""118486.0"""
"zk20225,""37500.0"""
"zk20240a,""10500.0"""
"zk20241a,""1626.5"""
"zk20275,""25000.0"""
"zk20276,""25000.0"""
"zk20294,""393000.0"""
"zk20326,""106.0"""
"zk20430,""600.0"""
"zk20432,""11640.0"""
"zk20433,""267.0"""
"zk20434,""1046.0"""
"zk20456,""7074.0"""
"zk20469,""10.0"""
"zk20470,""57882.0"""
"zk20487,""11771.0"""
"zk20499,""239.0"""
"zk20508,""20014.0"""
"zk20557,""27170.0"""
"zk20561,""136.0"""
"zk20570,""4.0"""
"zk210105750,""32976.0"""
"zk210105757,""4050.0"""
"zk210105762,""14786.0"""
"zk210105791,""17080.0"""
"zk210106143,""134128.0"""
"zk210106160,""6480.0"""
"zk210106164,""2160.0"""
"zk210106165,""2430.0"""
"zk210108142,""4590.0"""
"zk2192326,""3996.0"""
"zk24008001450,""37950.0"""
"zk240120075,""62997.0"""
"zk240120112,""165.0"""
"zk240120113,""360335.0"""
"zk24160045,""82526.0"""
"zk300002414,""540.0"""
"zk320240116,""4040.0"""
"zk3927a,""2168.0"""
"zk3927b,""4823.0"""
"zk440120013,""51725.0"""
"zk440200142,""180500.0"""
"zk440320227,""3857.0"""
"zk49400784,""5894.0"""
"zk65,""13566.0"""
"zk778705,""1532.0"""
"zk778722,""140.0"""
"zk778724,""1590.0"""
"zk7831,""31035.0"""
"zk790640,""3908.0"""
"zk80040010,""1466579.0"""
"zk80074,""3900.0"""
"zk80405,""25500.0"""
"zk876112,""7495.0"""
"zk876113,""5763.0"""
"zk876182,""819.0"""
"zk9999101,""1474.0"""
"zkabx0133,""439182.0"""
"zkabx0210,""262637.0"""
"zkabx0255,""51989.0"""
"zkabx0375,""360000.0"""
"zkdpr80074au,""255.0"""
"zkebb,""82800.0"""
"zkhct53133,""1.0"""
"zkhuc0095,""1201331.0"""
"zkm11003,""1387.0"""
"zp0414110920,""427850.0"""
"zp0414110928,""6160372.0"""
"zp09330,""120.0"""
"zp1076108.62,""70.0"""
"zp11330,""306.0"""
"zp20239g.60,""5095.0"""
"zp20444,""526.0"""
"zp20471.70,""38410.0"""
"zp20472.70,""40140.0"""
"zp20473.70,""150560.0"""
"zp20474.70,""142500.0"""
"zp20484.10,""197.0"""
"zp20489.62,""7372.0"""
"zp20505.61,""815.0"""
"zp20515.68,""29138.0"""
"zp20524.68,""8.0"""
"zp20562.21,""23655.0"""
"zp20563.21,""22685.0"""
"zp3467277.62,""15610.0"""
"zp6121001002,""16775.0"""
"zp6121001003,""199250.0"""
"zp6121001004,""201800.0"""
"zp7237,""4340.0"""
"zp7834.62,""24350.0"""
"zp7835.60,""390.0"""
"zp7835.62,""10900.0"""
"zp866486.62,""16183.0"""
"zp866488.62,""15790.0"""
"zp936.28,""61195.0"""
"zr0526e06,""27015.0"""
"zr110000562,""775.0"""
"zr1101514640,""21640.0"""
"zr1101514645,""67624.0"""
"zr1101514745,""36680.0"""
"zr1104120145,""2488.0"""
"zr1104120645,""24660.0"""
"zr119874.41,""5134.0"""
"zr1202401065,""38530.0"""
"zr1520702060,""60940.0"""
"zr2010.65,""2889.0"""
"zr2012202560,""1780.0"""
"zr20350.80,""19670.0"""
"zr20398.60,""1450.0"""
"zr20416.80,""32535.0"""
"zr20417.80,""30000.0"""
"zr20447,""16885.0"""
"zr20493.60,""6990.0"""
"zr20495.80,""1718.0"""
"zr20510.63,""1590265.0"""
"zr20533.60,""100.0"""
"zr20538.63,""64657.0"""
"zr20542.63,""5.0"""
"zr20551.13,""11202.0"""
"zr2104001548,""46058.0"""
"zr2303500140,""123550.0"""
"zr2304800145,""1677128.0"""
"zr2304900145,""18530.0"""
"zr2514015x.63,""343550.0"""
"zr2516015x.63,""1610.0"""
"zr2519015x.63,""475670.0"""
"zr2522015x.63,""23600.0"""
"zr2525015x.63,""320737.0"""
"zr2530015x.63,""180720.0"""
"zr2535015.63,""1200.0"""
"zr2535015x.63,""6390.0"""
"zr2540015x.63,""3580.0"""
"zr2545015.63,""175150.0"""
"zr2555015.63,""160000.0"""
"zr2560015.63,""1350280.0"""
"zr3401200165,""1048544.0"""
"zr4606303660,""6790.0"""
"zr48505140,""1200.0"""
"zr48505610,""2219.0"""
"zr6513505445,""945.0"""
"zr98scsx0145,""34520.0"""
"zr98ts410.45,""5720.0"""
"zra35280030.60,""370.0"""
"zrh4k201,""36.0"""
"zrt10681201,""6289.0"""
"zrt10681202,""28775.0"""
"zrt10681203,""11939.0"""
"zrtco3401.65,""52199.0"""
"zrx50080045.80,""5.0"""
"zrx65135070.80,""40720.0"""
"zrx65160070.80,""10763.0"""
"zrx80175100.80,""7946.0"""
"zs0003249720,""109560.0"""
"zs0003249725,""190794.0"""
"zs0003387325,""76920.0"""
"zs0015102.20,""50.0"""
"zs0015102.40,""50.0"""
"zs0015102.60,""50.0"""
"zs0066972168,""50000.0"""
"zs00971.48,""4000.0"""
"zs020310.68,""51200.0"""
"zs0489001.25,""106.0"""
"zs0603661768,""100620.0"""
"zs060g287428,""11520.0"""
"zs0652829060,""237450.0"""
"zs0652832068,""55930.0"""
"zs0701400365,""144190.0"""
"zs0706409060,""203720.0"""
"zs0970110061,""31200.0"""
"zs097011w.9,""1.0"""
"zs1000419161,""3400.0"""
"zs1000691060,""10532.0"""
"zs1001716.28,""2448.0"""
"zs1001g.68,""3203.0"""
"zs1004359522,""420.0"""
"zs1004635622,""560.0"""
"zs1004859620,""104100.0"""
"zs1004859628,""3.0"""
"zs1005118822,""1704.0"""
"zs1016k.60,""139400.0"""
"zs1016k.68,""5.0"""
"zs101907.67,""1000.0"""
"zs1022489260,""445769.0"""
"zs1022489264,""9918.0"""
"zs10330192,""6028.0"""
"zs1040.341,""1.0"""
"zs1040.901,""1.0"""
"zs104006.201,""3.0"""
"zs104968.95,""8000.0"""
"zs106923.95,""1760.0"""
"zs1081c.60,""5.0"""
"zs1081c.68,""3695.0"""
"zs10887.68,""10000.0"""
"zs1098m.60,""7.0"""
"zs1100785980,""20281.0"""
"zs1106519398,""4035.0"""
"zs1108146160,""129230.0"""
"zs1108146166,""140210.0"""
"zs1109778566,""210093.0"""
"zs1111630280,""56474.0"""
"zs1111639140,""286510.0"""
"zs1111998.24,""13770.0"""
"zs1112004860,""135280.0"""
"zs1112004866,""30583.0"""
"zs1119150866,""22164.0"""
"zs112059.60,""1000.0"""
"zs112133p.80,""1905.0"""
"zs112141.83,""1480.0"""
"zs112986.60.1,""5.0"""
"zs113983.67,""72700.0"""
"zs11603.70,""37400.0"""
"zs11603.78,""187150.0"""
"zs116661.28,""5740.0"""
"zs12406.72,""2818.0"""
"zs1284477.28,""10319.0"""
"zs1300235.22,""12265.0"""
"zs134b41,""3510.0"""
"zs1351398.99,""1920.0"""
"zs142428.60,""9411.0"""
"zs142428.66,""58810.0"""
"zs1515elc07,""5100.0"""
"zs1515elc072,""10703.0"""
"zs1515elc11,""4400.0"""
"zs1515elc112,""2710.0"""
"zs1515elc21,""2500.0"""
"zs1515elc213,""10600.0"""
"zs154950.68,""13447.0"""
"zs154950068,""206400.0"""
"zs157362.40,""19337.0"""
"zs17000140,""5840.0"""
"zs180905.83,""120674.0"""
"zs1847.68,""2270.0"""
"zs196904.68,""54090.0"""
"zs1mb3788.48,""10000.0"""
"zs2000204.41,""2350.0"""
"zs200029.68,""26921.0"""
"zs20078.20,""82050.0"""
"zs20078.28,""500.0"""
"zs20099.60,""4900.0"""
"zs20134.68,""3413.0"""
"zs20136.60,""5000.0"""
"zs2014.68,""78102.0"""
"zs20156.42,""1850.0"""
"zs20174.68,""47477.0"""
"zs20188a.60,""10.0"""
"zs20199.65,""483.0"""
"zs20221068,""2600.0"""
"zs20224.68,""9030.0"""
"zs20231.28,""6915.0"""
"zs20250.20,""103800.0"""
"zs20250.27,""3500.0"""
"zs20252.40,""4080.0"""
"zs20264.60,""1378.0"""
"zs20310.68,""11295.0"""
"zs20314,""10.0"""
"zs20318.20,""911620.0"""
"zs20318.22,""326772.0"""
"zs203180.22,""100000.0"""
"zs20319.20,""1466770.0"""
"zs20319.22,""380810.0"""
"zs203190.22,""100000.0"""
"zs20329.20,""5.0"""
"zs20329.28,""570.0"""
"zs20330.20,""5.0"""
"zs20330.28,""950.0"""
"zs20333.48,""74.0"""
"zs203570.22,""8000.0"""
"zs203580.22,""8000.0"""
"zs20371.61,""14406.0"""
"zs20404.20,""800.0"""
"zs20414.68,""270.0"""
"zs20418.22,""500.0"""
"zs20423.68,""21100.0"""
"zs20428.60,""2435.0"""
"zs20437.60,""884.0"""
"zs20438.68,""26980.0"""
"zs20443,""2500.0"""
"zs20451,""687.0"""
"zs20454.27,""545.0"""
"zs204540.27,""200.0"""
"zs20455.68,""1888.0"""
"zs20461.20,""1969.0"""
"zs20465.61,""432.0"""
"zs20466.98,""250.0"""
"zs20468.60,""15608.0"""
"zs20476.20,""2.0"""
"zs20477.10,""122.0"""
"zs20482.60,""980.0"""
"zs20483.70,""413.0"""
"zs20486,""3520.0"""
"zs20490.65,""393.0"""
"zs20491.68,""283.0"""
"zs20494.68,""4109.0"""
"zs20500.20,""21000.0"""
"zs20500.22,""620.0"""
"zs20501.22,""25520.0"""
"zs20503.68,""7322.0"""
"zs20504.20,""90520.0"""
"zs20504.24,""38.0"""
"zs20504.25,""43.0"""
"zs20506,""15964.0"""
"zs20507,""8325.0"""
"zs20509.60,""22100.0"""
"zs20513.68,""981.0"""
"zs20514.60,""29860.0"""
"zs20518.68,""8530.0"""
"zs20521.68,""176380.0"""
"zs20522.41,""42400.0"""
"zs20523.41,""24605.0"""
"zs20529.20,""10.0"""
"zs20529.22,""5.0"""
"zs20529.25,""5.0"""
"zs20531.90,""20.0"""
"zs20531.98,""5.0"""
"zs20532.60,""5.0"""
"zs20532.65,""61016.0"""
"zs20534.68,""5.0"""
"zs20539.60,""10.0"""
"zs20540.60,""10.0"""
"zs20541.60,""100.0"""
"zs20541.68,""2940.0"""
"zs20543.40,""15.0"""
"zs20544.20,""15.0"""
"zs20544.25,""5.0"""
"zs20545.90,""5.0"""
"zs20550.40,""206780.0"""
"zs20550.41,""587108.0"""
"zs20554.20,""10.0"""
"zs20554.21,""6.0"""
"zs205540.20,""245.0"""
"zs205540.21,""5.0"""
"zs20557.60,""10.0"""
"zs20557.68,""47395.0"""
"zs20564.60,""5.0"""
"zs20564.68,""10.0"""
"zs20566.80,""21.0"""
"zs20567.90,""5.0"""
"zs20567.95,""5.0"""
"zs20571.60,""1010.0"""
"zs20ze203.62,""216.0"""
"zs2110034.80,""171103.0"""
"zs2110361.80,""17187.0"""
"zs2212452.45,""580.0"""
"zs2221154.68,""228727.0"""
"zs2224251128,""101960.0"""
"zs230E71.70,""22.0"""
"zs232807.68,""5052.0"""
"zs239119.95,""20100.0"""
"zs25602.60,""52300.0"""
"zs2600100.90,""31275.0"""
"zs2600101088,""6790.0"""
"zs2601324048,""10100.0"""
"zs2601355007,""189980.0"""
"zs2604478003,""20000.0"""
"zs2605510057,""300.0"""
"zs2608005081,""9458.0"""
"zs2664039.68,""2000.0"""
"zs270034u.68,""4000.0"""
"zs280341.68,""4930.0"""
"zs281064.20,""5093.0"""
"zs281080.80,""98787.0"""
"zs281399.78,""57780.0"""
"zs2953.80,""3020.0"""
"zs301478.60,""11837.0"""
"zs3022104020,""6140.0"""
"zs3022114020,""5305.0"""
"zs3022114022,""1190.0"""
"zs3022124020,""4000.0"""
"zs305360.80,""14896.0"""
"zs3060000.20,""21900.0"""
"zs3060000.22,""1770.0"""
"zs306315.60,""5.0"""
"zs306315.68,""1908.0"""
"zs3140059.68,""53594.0"""
"zs319648.65,""4451.0"""
"zs3245.60,""8848.0"""
"zs3303700,""1793.0"""
"zs3334477361,""4060.0"""
"zs3405020.20,""21000.0"""
"zs3405020.22,""1999.0"""
"zs340795.20,""3000.0"""
"zs340795.22,""4960.0"""
"zs340796.20,""13920.0"""
"zs3409270.60,""64980.0"""
"zs3409270.61,""19985.0"""
"zs340928.22,""1500.0"""
"zs340988.20,""21000.0"""
"zs340988.21,""3166.0"""
"zs341089.80,""1630.0"""
"zs34818a,""213.0"""
"zs357084.90,""5599.0"""
"zs37639u.20,""16000.0"""
"zs3779r.20,""15.0"""
"zs3779r.28,""10.0"""
"zs3779u.20,""5.0"""
"zs3779u.28,""7853.0"""
"zs3785f05.60,""636170.0"""
"zs3785f05.68,""302089.0"""
"zs3785n08.60,""5.0"""
"zs3785n08.68,""266710.0"""
"zs3798r.60,""7.0"""
"zs3798r.68,""4680.0"""
"zs3825m.60,""54900.0"""
"zs3825m.68,""1940.0"""
"zs3828w.60,""6115.0"""
"zs3829g.60,""14970.0"""
"zs3829g.67,""19463.0"""
"zs3833.95,""2856.0"""
"zs38401sb.90,""5.0"""
"zs38401sb.95,""5182.0"""
"zs3845.60,""5.0"""
"zs3845.68,""5.0"""
"zs3846.60,""5.0"""
"zs3846.68,""5.0"""
"zs3869b.60,""25.0"""
"zs3869b.68,""10.0"""
"zs4011741868,""8071.0"""
"zs4017868728,""6650.0"""
"zs4017868828,""4077.0"""
"zs4132200868,""4030.0"""
"zs4211882855,""6000.0"""
"zs42610.68,""47000.0"""
"zs42638.60,""5.0"""
"zs42638.68,""5.0"""
"zs4300030104,""4100.0"""
"zs4300030124,""129.0"""
"zs4401913.60,""9480.0"""
"zs4401913.68,""980.0"""
"zs4423491368,""297256.0"""
"zs4423491440,""394500.0"""
"zs44234928,""22597.0"""
"zs4426820.68,""29185.0"""
"zs45006862,""6590.0"""
"zs453241.41,""1329.0"""
"zs457204.64,""807.0"""
"zs4b14530.67,""253418.0"""
"zs4e3198g.68,""1920.0"""
"zs4g89552.60,""10.0"""
"zs4g89552.68,""31780.0"""
"zs4g89553.60,""10.0"""
"zs4g89553.68,""13770.0"""
"zs53504002,""646.0"""
"zs53z113.68,""7145.0"""
"zs549003d,""167.0"""
"zs58948.64,""10.0"""
"zs58973.64,""20.0"""
"zs5szk054385,""710.0"""
"zs6960153.68,""41828.0"""
"zs6960179.68,""25500.0"""
"zs7010170168,""52595.0"""
"zs7010251.68,""1486.0"""
"zs702689.40,""25000.0"""
"zs702689.48,""6647.0"""
"zs70914p.62,""8530.0"""
"zs71105068,""2000.0"""
"zs7113826.61,""980.0"""
"zs731848.68,""5805.0"""
"zs778725.22,""5000.0"""
"zs80099.20,""25200.0"""
"zs866731.20,""100.0"""
"zs866731.22,""2340.0"""
"zs8774500.60,""5700.0"""
"zs8774500.68,""1260.0"""
"zs8928500.60,""123800.0"""
"zs900608.20,""5.0"""
"zs900608.24,""3035.0"""
"zs9020000156,""100.0"""
"zs9034605668,""60588.0"""
"zs9230037840,""106300.0"""
"zs9230037848,""1869.0"""
"zs941012.66,""13.0"""
"zs941013.66,""575.0"""
"zs9412155.60,""83500.0"""
"zs9412155.66,""53370.0"""
"zs9501500.27,""20253.0"""
"zsa102469.64,""920.0"""
"zsa2c5308186,""325768.0"""
"zsa8363.70,""4200.0"""
"zsb300213.60,""200.0"""
"zsb61135.68,""9130.0"""
"zsc003283067,""4014.0"""
"zsc442300.68,""2800.0"""
"zsc610601.64,""20830.0"""
"zsc61a2c3.68,""57550.0"""
"zsc61a2c5.68,""22530.0"""
"zsc61a2c6.70,""2420.0"""
"zsc79a1c1.20,""19960.0"""
"zsc79a1c1.28,""194353.0"""
"zsc79a1c2128,""807.0"""
"zscdmi209.62,""62340.0"""
"zsd010714425,""7009.0"""
"zsd010714525,""6104.0"""
"zsd100073840,""1018500.0"""
"zsd100073843,""715000.0"""
"zsd14040.80,""76797.0"""
"zse10562.72,""7750.0"""
"zse10562.78,""208219.0"""
"zse300c02.22,""400.0"""
"zsen1911.22,""2090.0"""
"zsf103007.60,""135130.0"""
"zsf103007.66,""265080.0"""
"zsf223008.66,""5540.0"""
"zsh5h170.55,""600.0"""
"zsi084141.60,""10.0"""
"zsi084141.66,""6606.0"""
"zsi084205.66,""23000.0"""
"zsi084206.66,""31340.0"""
"zsi084288.66,""46066.0"""
"zsi084289.66,""18775.0"""
"zsi912013.40,""56894.0"""
"zsi913034.40,""5086.0"""
"zsi914025.80,""40598.0"""
"zsi914028.80,""8933.0"""
"zsk62212,""28.0"""
"zsk6226,""398.0"""
"zsmp300m614,""1750.0"""
"zsmp500m1892,""2680.0"""
"zso,""17.0"""
"zss110129960,""72300.0"""
"zss110129968,""596400.0"""
"zssimp071.68,""43730.0"""
"zssimp072.68,""3460.0"""
"zssk15310.88,""3080.0"""
"zsst,""3.0"""
"zsst001,""19.0"""
"zstc5082.65,""600.0"""
"zsvs54900.41,""72000.0"""
"zsw1227.25,""134860.0"""
"zsw441,""17950.0"""
"zsw578a.63,""4280.0"""
"zsw578b.63,""4280.0"""
"zsw730.10,""17270.0"""
"zsxml011z468,""3087.0"""
"zsxml023z468,""4945.0"""
"zsxml0702.68,""3724.0"""
"zsxml0704.68,""3500.0"""
"zsxml0706.60,""4310.0"""
"zsxml0706.68,""2036.0"""
"zsxml0707.68,""508.0"""
"zsz39760.58,""4432.0"""
"zsz39761.58,""15600.0"""
"zszt26782.95,""19273.0"""
"zszt40956.20,""9181.0"""
"zszt57137.70,""490.0"""
"zszt57138.70,""2220.0"""
"zszt58367.70,""30.0"""
"zszt64124.70,""16580.0"""
"zsztbl003.28,""51397.0"""
"zx26100020.40,""5.0"""
"zx26100020.45,""700.0"""
